"Gene_A","Gene_B","interaction","name","Name_A","Name_B","SCORE","selected","shared interaction","shared name","source","support","target","TYPE"
"7205","871","Direct","","TRIP6","SERPINH1","271","false","Direct","","7205","{""StringDB"": ""physical"", ""StringEvidence"": ""experiments:0.240,coexpression:0.151"", ""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""22939629"", ""BioGrid_Type"": ""Co-fractionation"", ""BioGrid_Score"": ""0.783"", ""String_Score_Physical"": 271, ""String_Score_Combined"": 381}","871","Direct"
"7205","84962","Direct","","TRIP6","AJUBA","305","false","Direct","","7205","{""StringDB"": ""physical"", ""StringEvidence"": ""textmining:0.493,experiments:0.275,coexpression:0.080"", ""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""33961781,28514442,26186194"", ""BioGrid_Type"": ""Affinity Capture-MS"", ""BioGrid_Score"": ""0.999999221,1.0,0.999997067"", ""String_Score_Physical"": 305, ""String_Score_Combined"": 431}","84962","Direct"
"7205","7514","Direct","","TRIP6","XPO1","294","false","Direct","","7205","{""StringDB"": ""functional"", ""StringEvidence"": ""textmining:0.164,coexpression:0.005"", ""InWeb_IM"": ""experimental"", ""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""26673895"", ""BioGrid_Type"": ""Affinity Capture-MS"", ""String_Score_Combined"": 202, ""String_Score_Physical"": 294}","7514","Direct"
"7204","8878","Direct","","TRIO","SQSTM1","208","false","Direct","","7204","{""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""33545068"", ""BioGrid_Type"": ""Proximity Label-MS""}","8878","Direct"
"7204","857","Direct","","TRIO","CAV1","208","false","Direct","","7204","{""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""34079125"", ""BioGrid_Type"": ""Proximity Label-MS"", ""BioGrid_Score"": ""16.0""}","857","Direct"
"7186","9919","Direct","","TRAF2","SEC16A","281","false","Direct","","7186","{""StringDB"": ""physical"", ""StringEvidence"": ""experiments:0.251"", ""InWeb_IM"": ""experimental"", ""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""22792062"", ""BioGrid_Type"": ""Affinity Capture-Western"", ""String_Score_Physical"": 281, ""String_Score_Combined"": 281}","9919","Direct"
"7186","9530","Direct","","TRAF2","BAG4","900","false","Direct","","7186","{""StringDB"": ""physical"", ""StringEvidence"": ""database:0.896,textmining:0.139"", ""String_Score_Physical"": 900, ""String_Score_Combined"": 913}","9530","Direct"
"7186","9260","Direct","","TRAF2","PDLIM7","191","false","Direct","","7186","{""StringDB"": ""physical"", ""StringEvidence"": ""experiments:0.156,textmining:0.057,coexpression:0.008"", ""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""21864338"", ""BioGrid_Type"": ""PCA"", ""String_Score_Physical"": 191, ""String_Score_Combined"": 243}","9260","Direct"
"7186","91754","Direct","","TRAF2","NEK9","219","false","Direct","","7186","{""StringDB"": ""physical"", ""StringEvidence"": ""experiments:0.186,textmining:0.083"", ""String_Score_Physical"": 219, ""String_Score_Combined"": 284}","91754","Direct"
"7186","8924","Direct","","TRAF2","HERC2","219","false","Direct","","7186","{""StringDB"": ""physical"", ""StringEvidence"": ""experiments:0.186,textmining:0.069,coexpression:0.032"", ""String_Score_Physical"": 219, ""String_Score_Combined"": 296}","8924","Direct"
"7186","8878","Direct","","TRAF2","SQSTM1","906","false","Direct","","7186","{""StringDB"": ""physical"", ""StringEvidence"": ""database:0.896,textmining:0.117,experiments:0.066"", ""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""33545068"", ""BioGrid_Type"": ""Proximity Label-MS"", ""String_Score_Physical"": 906, ""String_Score_Combined"": 917}","8878","Direct"
"7186","857","Direct","","TRAF2","CAV1","946","false","Direct","","7186","{""StringDB"": ""physical"", ""StringEvidence"": ""database:0.896,textmining:0.584,experiments:0.464"", ""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""32041822,11805080,11112773"", ""BioGrid_Type"": ""Co-localization,Affinity Capture-Western"", ""String_Score_Physical"": 946, ""String_Score_Combined"": 977}","857","Direct"
"7186","7965","Direct","","TRAF2","AIMP2","270","false","Direct","","7186","{""StringDB"": ""physical"", ""StringEvidence"": ""experiments:0.239,textmining:0.184"", ""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""19584093"", ""BioGrid_Type"": ""Two-hybrid,Affinity Capture-Western"", ""String_Score_Physical"": 270, ""String_Score_Combined"": 404}","7965","Direct"
"7186","790","Direct","","TRAF2","CAD","294","false","Direct","","7186","{""InWeb_IM"": ""experimental""}","790","Direct"
"7184","9530","Direct","","HSP90B1","BAG4","208","false","Direct","","7184","{""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""35271311"", ""BioGrid_Type"": ""Affinity Capture-MS""}","9530","Direct"
"7184","9255","Direct","","HSP90B1","AIMP1","327","false","Direct","","7184","{""StringDB"": ""physical"", ""StringEvidence"": ""textmining:0.739,experiments:0.298,coexpression:0.022"", ""InWeb_IM"": ""experimental"", ""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""20510162"", ""BioGrid_Type"": ""Affinity Capture-Western"", ""String_Score_Physical"": 327, ""String_Score_Combined"": 828}","9255","Direct"
"7184","8665","Direct","","HSP90B1","EIF3F","212","false","Direct","","7184","{""StringDB"": ""physical"", ""StringEvidence"": ""experiments:0.178,textmining:0.049"", ""String_Score_Physical"": 212, ""String_Score_Combined"": 250}","8665","Direct"
"7184","8663","Direct","","HSP90B1","EIF3C","208","false","Direct","","7184","{""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""35831314"", ""BioGrid_Type"": ""Co-fractionation""}","8663","Direct"
"7184","857","Direct","","HSP90B1","CAV1","800","false","Direct","","7184","{""StringDB"": ""physical"", ""StringEvidence"": ""database:0.791,textmining:0.182,coexpression:0.020"", ""String_Score_Physical"": 800, ""String_Score_Combined"": 839}","857","Direct"
"7184","8508","Direct","","HSP90B1","NIPSNAP1","208","false","Direct","","7184","{""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""31536960"", ""BioGrid_Type"": ""Co-fractionation"", ""BioGrid_Score"": ""1.539544338""}","8508","Direct"
"7184","824","Direct","","HSP90B1","CAPN2","208","false","Direct","","7184","{""StringDB"": ""functional"", ""StringEvidence"": ""textmining:0.130,coexpression:0.009"", ""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""35831314"", ""BioGrid_Type"": ""Co-fractionation"", ""String_Score_Combined"": 173, ""String_Score_Physical"": 208}","824","Direct"
"7184","8218","Direct","","HSP90B1","CLTCL1","294","false","Direct","","7184","{""InWeb_IM"": ""inference""}","8218","Direct"
"7184","813","Direct","","HSP90B1","CALU","284","false","Direct","","7184","{""StringDB"": ""physical"", ""StringEvidence"": ""textmining:0.358,experiments:0.254,coexpression:0.182"", ""InWeb_IM"": ""inference"", ""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""34079125,26344197"", ""BioGrid_Type"": ""Proximity Label-MS,Co-fractionation"", ""BioGrid_Score"": ""18.8,0.270363012"", ""String_Score_Physical"": 284, ""String_Score_Combined"": 624}","813","Direct"
"7184","811","Direct","","HSP90B1","CALR","844","false","Direct","","7184","{""StringDB"": ""physical"", ""StringEvidence"": ""coexpression:0.953,textmining:0.916,experiments:0.778,database:0.270"", ""InWeb_IM"": ""inference"", ""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""31536960,26344197,24981860,22939629"", ""BioGrid_Type"": ""Affinity Capture-MS,Co-fractionation"", ""BioGrid_Score"": ""1.495920272,0.935,0.614317849,15.71930701"", ""String_Score_Physical"": 844, ""String_Score_Combined"": 999}","811","Direct"
"7184","7965","Direct","","HSP90B1","AIMP2","208","false","Direct","","7184","{""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""35546148"", ""BioGrid_Type"": ""Affinity Capture-MS""}","7965","Direct"
"7184","7465","Direct","","HSP90B1","WEE1","260","false","Direct","","7184","{""StringDB"": ""physical"", ""StringEvidence"": ""experiments:0.229,textmining:0.089"", ""String_Score_Physical"": 260, ""String_Score_Combined"": 326}","7465","Direct"
"7184","7415","Direct","","HSP90B1","VCP","318","false","Direct","","7184","{""StringDB"": ""physical"", ""StringEvidence"": ""textmining:0.555,experiments:0.289,coexpression:0.105"", ""InWeb_IM"": ""inference"", ""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""26344197"", ""BioGrid_Type"": ""Co-fractionation"", ""BioGrid_Score"": ""0.695656795"", ""String_Score_Physical"": 318, ""String_Score_Combined"": 728}","7415","Direct"
"7184","7385","Direct","","HSP90B1","UQCRC2","464","false","Direct","","7184","{""StringDB"": ""physical"", ""StringEvidence"": ""experiments:0.441,textmining:0.133,coexpression:0.022"", ""InWeb_IM"": ""inference"", ""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""31536960,26344197"", ""BioGrid_Type"": ""Co-fractionation"", ""BioGrid_Score"": ""1.599151111,0.919649273"", ""String_Score_Physical"": 464, ""String_Score_Combined"": 545}","7385","Direct"
"7174","8662","Direct","","TPP2","EIF3B","208","false","Direct","","7174","{""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""35271311"", ""BioGrid_Type"": ""Affinity Capture-MS""}","8662","Direct"
"7174","832","Direct","","TPP2","CAPZB","208","false","Direct","","7174","{""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""35271311"", ""BioGrid_Type"": ""Affinity Capture-MS""}","832","Direct"
"7174","7431","Direct","","TPP2","VIM","250","false","Direct","","7174","{""StringDB"": ""physical"", ""StringEvidence"": ""experiments:0.218"", ""String_Score_Physical"": 250, ""String_Score_Combined"": 250}","7431","Direct"
"7094","9855","Direct","","TLN1","FARP2","650","false","Direct","","7094","{""StringDB"": ""physical"", ""StringEvidence"": ""database:0.635,textmining:0.056"", ""InWeb_IM"": ""inference"", ""String_Score_Physical"": 650, ""String_Score_Combined"": 669}","9855","Direct"
"7094","87","Direct","","TLN1","ACTN1","936","false","Direct","","7094","{""StringDB"": ""physical"", ""StringEvidence"": ""database:0.896,textmining:0.655,experiments:0.363,coexpression:0.079"", ""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""35831314"", ""BioGrid_Type"": ""Co-fractionation"", ""String_Score_Physical"": 936, ""String_Score_Combined"": 979}","87","Direct"
"7094","824","Direct","","TLN1","CAPN2","917","false","Direct","","7094","{""StringDB"": ""physical"", ""StringEvidence"": ""database:0.896,textmining:0.464,experiments:0.175,coexpression:0.044"", ""OmniPath"": ""omnipath,pathwayextra"", ""OmniPath_Reference"": ""Adhesome;Cui2007"", ""InWeb_IM"": ""inference"", ""String_Score_Physical"": 917, ""String_Score_Combined"": 957}","824","Direct"
"7094","81","Direct","","TLN1","ACTN4","914","false","Direct","","7094","{""StringDB"": ""physical"", ""StringEvidence"": ""database:0.896,textmining:0.554,experiments:0.147,coexpression:0.125"", ""String_Score_Physical"": 914, ""String_Score_Combined"": 966}","81","Direct"
"7094","7846","Direct","","TLN1","TUBA1A","311","false","Direct","","7094","{""StringDB"": ""physical"", ""StringEvidence"": ""experiments:0.283,textmining:0.100"", ""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""18341635"", ""BioGrid_Type"": ""FRET"", ""String_Score_Physical"": 311, ""String_Score_Combined"": 380}","7846","Direct"
"7094","7529","Direct","","TLN1","YWHAB","600","false","Direct","","7094","{""StringDB"": ""physical"", ""StringEvidence"": ""database:0.583,textmining:0.035"", ""String_Score_Physical"": 600, ""String_Score_Combined"": 614}","7529","Direct"
"7094","7431","Direct","","TLN1","VIM","294","false","Direct","","7094","{""StringDB"": ""functional"", ""StringEvidence"": ""textmining:0.200,coexpression:0.058"", ""InWeb_IM"": ""experimental"", ""String_Score_Combined"": 277, ""String_Score_Physical"": 294}","7431","Direct"
"7094","7205","Direct","","TLN1","TRIP6","282","false","Direct","","7094","{""StringDB"": ""physical"", ""StringEvidence"": ""textmining:0.440,experiments:0.252,coexpression:0.022"", ""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""22939629"", ""BioGrid_Type"": ""Co-fractionation"", ""BioGrid_Score"": ""0.895"", ""String_Score_Physical"": 282, ""String_Score_Combined"": 606}","7205","Direct"
"7076","8836","Direct","","TIMP1","GGH","208","false","Direct","","7076","{""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""33961781"", ""BioGrid_Type"": ""Affinity Capture-MS"", ""BioGrid_Score"": ""0.784533702""}","8836","Direct"
"7072","8570","Direct","","TIA1","KHSRP","388","false","Direct","","7072","{""StringDB"": ""physical"", ""StringEvidence"": ""textmining:0.690,experiments:0.363,coexpression:0.089"", ""String_Score_Physical"": 388, ""String_Score_Combined"": 827}","8570","Direct"
"7072","80304","Direct","","TIA1","WDCP","270","false","Direct","","7072","{""StringDB"": ""physical"", ""StringEvidence"": ""experiments:0.239"", ""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""29395067"", ""BioGrid_Type"": ""Proximity Label-MS"", ""String_Score_Physical"": 270, ""String_Score_Combined"": 270}","80304","Direct"
"7072","7846","Direct","","TIA1","TUBA1A","294","false","Direct","","7072","{""InWeb_IM"": ""inference""}","7846","Direct"
"7072","7536","Direct","","TIA1","SF1","336","false","Direct","","7072","{""StringDB"": ""physical"", ""StringEvidence"": ""experiments:0.308,textmining:0.252,coexpression:0.099"", ""InWeb_IM"": ""experimental"", ""String_Score_Physical"": 336, ""String_Score_Combined"": 552}","7536","Direct"
"7057","87","Direct","","THBS1","ACTN1","294","false","Direct","","7057","{""StringDB"": ""functional"", ""StringEvidence"": ""textmining:0.170,coexpression:0.059"", ""InWeb_IM"": ""inference"", ""String_Score_Combined"": 251, ""String_Score_Physical"": 294}","87","Direct"
"7057","811","Direct","","THBS1","CALR","213","false","Direct","","7057","{""StringDB"": ""physical"", ""StringEvidence"": ""textmining:0.986,experiments:0.179,coexpression:0.022"", ""String_Score_Physical"": 213, ""String_Score_Combined"": 990}","811","Direct"
"7057","7076","Direct","","THBS1","TIMP1","432","false","Direct","","7057","{""StringDB"": ""functional"", ""StringEvidence"": ""textmining:0.587,coexpression:0.082"", ""OmniPath"": ""pathwayextra"", ""OmniPath_Reference"": ""Wang"", ""String_Score_Combined"": 636, ""String_Score_Physical"": 432}","7076","Direct"
"7041","7514","Direct","","TGFB1I1","XPO1","294","false","Direct","","7041","{""StringDB"": ""functional"", ""StringEvidence"": ""coexpression:0.440,textmining:0.164"", ""InWeb_IM"": ""experimental"", ""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""26673895"", ""BioGrid_Type"": ""Affinity Capture-MS"", ""String_Score_Combined"": 551, ""String_Score_Physical"": 294}","7514","Direct"
"7037","9919","Direct","","TFRC","SEC16A","208","false","Direct","","7037","{""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""34709727"", ""BioGrid_Type"": ""Proximity Label-MS,Affinity Capture-MS"", ""BioGrid_Score"": ""0.99""}","9919","Direct"
"7037","8878","Direct","","TFRC","SQSTM1","208","false","Direct","","7037","{""StringDB"": ""functional"", ""StringEvidence"": ""textmining:0.168"", ""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""33545068"", ""BioGrid_Type"": ""Proximity Label-MS"", ""String_Score_Combined"": 202, ""String_Score_Physical"": 208}","8878","Direct"
"7037","871","Direct","","TFRC","SERPINH1","208","false","Direct","","7037","{""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""34709727"", ""BioGrid_Type"": ""Proximity Label-MS"", ""BioGrid_Score"": ""1.0""}","871","Direct"
"7037","857","Direct","","TFRC","CAV1","270","false","Direct","","7037","{""StringDB"": ""physical"", ""StringEvidence"": ""textmining:0.549,experiments:0.239"", ""InWeb_IM"": ""experimental"", ""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""34079125,14627714"", ""BioGrid_Type"": ""Proximity Label-MS,Affinity Capture-Western"", ""BioGrid_Score"": ""18.67"", ""String_Score_Physical"": 270, ""String_Score_Combined"": 670}","857","Direct"
"7037","832","Direct","","TFRC","CAPZB","208","false","Direct","","7037","{""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""35271311"", ""BioGrid_Type"": ""Affinity Capture-MS""}","832","Direct"
"7037","8218","Direct","","TFRC","CLTCL1","294","false","Direct","","7037","{""StringDB"": ""functional"", ""StringEvidence"": ""textmining:0.483,coexpression:0.022"", ""InWeb_IM"": ""inference"", ""String_Score_Combined"": 515, ""String_Score_Physical"": 294}","8218","Direct"
"7037","813","Direct","","TFRC","CALU","208","false","Direct","","7037","{""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""34709727"", ""BioGrid_Type"": ""Proximity Label-MS"", ""BioGrid_Score"": ""1.0""}","813","Direct"
"7037","81","Direct","","TFRC","ACTN4","208","false","Direct","","7037","{""StringDB"": ""functional"", ""StringEvidence"": ""textmining:0.133,coexpression:0.013"", ""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""34709727"", ""BioGrid_Type"": ""Proximity Label-MS,Affinity Capture-MS"", ""BioGrid_Score"": ""1.0"", ""String_Score_Combined"": 179, ""String_Score_Physical"": 208}","81","Direct"
"7037","7415","Direct","","TFRC","VCP","208","false","Direct","","7037","{""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""35562734"", ""BioGrid_Type"": ""Affinity Capture-MS""}","7415","Direct"
"7037","7094","Direct","","TFRC","TLN1","294","false","Direct","","7037","{""InWeb_IM"": ""experimental""}","7094","Direct"
"7018","8218","Direct","","TF","CLTCL1","294","false","Direct","","7018","{""InWeb_IM"": ""inference""}","8218","Direct"
"7018","811","Direct","","TF","CALR","270","false","Direct","","7018","{""StringDB"": ""physical"", ""StringEvidence"": ""experiments:0.239,textmining:0.174"", ""InWeb_IM"": ""experimental"", ""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""9312001"", ""BioGrid_Type"": ""Reconstituted Complex"", ""String_Score_Physical"": 270, ""String_Score_Combined"": 397}","811","Direct"
"7018","7037","Direct","","TF","TFRC","994","false","Direct","","7018","{""StringDB"": ""physical"", ""StringEvidence"": ""experiments:0.973,textmining:0.919,database:0.791,coexpression:0.008"", ""OmniPath"": ""omnipath,pathwayextra,ligrecextra"", ""OmniPath_Reference"": ""Baccin2019;CellPhoneDB;CellTalkDB;Cellinker;DIP;Fantom5_LRdb;HPMR;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;IntAct;LRdb;Lit-BM-17;Ramilowski2015;Ramilowski2015_Baccin2019;SPIKE_LC;STRING_talklr;Wang;connectomeDB2020;iTALK;talklr,CellPhoneDB;DIP;HPRD;IntAct;Lit-BM-17;SPIKE_LC;Wang"", ""InWeb_IM"": ""experimental"", ""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""11027676"", ""BioGrid_Type"": ""Reconstituted Complex"", ""String_Score_Physical"": 994, ""String_Score_Combined"": 999}","7037","Direct"
"6950","984","Direct","","TCP1","CDK11B","206","false","Direct","","6950","{""StringDB"": ""physical"", ""StringEvidence"": ""experiments:0.172,coexpression:0.026"", ""String_Score_Physical"": 206, ""String_Score_Combined"": 226}","984","Direct"
"6950","9582","Direct","","TCP1","APOBEC3B","208","false","Direct","","6950","{""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""34004371"", ""BioGrid_Type"": ""Affinity Capture-MS""}","9582","Direct"
"6950","91607","Direct","","TCP1","SLFN11","208","false","Direct","","6950","{""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""33863777"", ""BioGrid_Type"": ""Proximity Label-MS""}","91607","Direct"
"6950","9100","Direct","","TCP1","USP10","294","false","Direct","","6950","{""InWeb_IM"": ""inference""}","9100","Direct"
"6950","8878","Direct","","TCP1","SQSTM1","208","false","Direct","","6950","{""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""33545068"", ""BioGrid_Type"": ""Proximity Label-MS""}","8878","Direct"
"6950","8667","Direct","","TCP1","EIF3H","208","false","Direct","","6950","{""StringDB"": ""functional"", ""StringEvidence"": ""coexpression:0.280,textmining:0.032"", ""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""35831314"", ""BioGrid_Type"": ""Co-fractionation"", ""String_Score_Combined"": 332, ""String_Score_Physical"": 208}","8667","Direct"
"6950","8662","Direct","","TCP1","EIF3B","294","false","Direct","","6950","{""StringDB"": ""functional"", ""StringEvidence"": ""coexpression:0.753,textmining:0.137"", ""InWeb_IM"": ""inference"", ""String_Score_Combined"": 795, ""String_Score_Physical"": 294}","8662","Direct"
